BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];1990;0.1;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];1991;0.5;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];1992;0.4;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];1993;1.5;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];1994;1.4;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];1995;0.7;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];1996;0.4;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];1997;1.9;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];1998;2.4;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];1999;1.7;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2000;0.0;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2001;1.9;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2002;0.8;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2003;0.8;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2004;1.6;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2005;0.3;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2006;0.4;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2007;0.7;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2008;0.8;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2009;1.2;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2010;1.0;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2011;1.1;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2012;1.0;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2013;1.7;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2014;0.9;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2015;1.6;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2016;0.9;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2017;1.3;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2018;0.5;%;Prozent;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2019;0.9;%;Prozent;
2;Affoltern a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];1990;14.6;%;Prozent;
2;Affoltern a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];1991;12.1;%;Prozent;
2;Affoltern a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];1992;14.7;%;Prozent;
2;Affoltern a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];1993;7.3;%;Prozent;
2;Affoltern a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];1994;6.5;%;Prozent;
2;Affoltern a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];1995;8.0;%;Prozent;
2;Affoltern a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];1996;7.7;%;Prozent;
2;Affoltern a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];1997;5.8;%;Prozent;
2;Affoltern a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];1998;7.1;%;Prozent;
2;Affoltern a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];1999;8.0;%;Prozent;
2;Affoltern a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2000;5.9;%;Prozent;
2;Affoltern a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2001;8.0;%;Prozent;
2;Affoltern a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2002;6.1;%;Prozent;
2;Affoltern a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2003;7.3;%;Prozent;
2;Affoltern a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2004;7.5;%;Prozent;
2;Affoltern a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2005;6.5;%;Prozent;
2;Affoltern a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2006;5.9;%;Prozent;
2;Affoltern a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;293;Anteil jur. Pers. an allg. Gemeindesteuern [%];2007;5.9;%;Prozent;
