BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1990;609;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1991;642;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1992;664;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1993;693;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1994;705;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1995;732;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1996;760;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1997;799;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1998;827;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1999;831;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2000;836;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2001;812;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2002;867;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2003;876;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2004;907;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2005;941;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2006;983;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2007;994;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2008;1038;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2009;1050;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2010;1062;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2011;1144;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2012;1187;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2013;1221;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2014;1238;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2015;1251;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2016;1245;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2017;1226;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2018;1276;Anz.;Anzahl;
1;Aeugst a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2019;1267;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1990;5299;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1991;5376;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1992;5297;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1993;5235;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1994;5206;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1995;5198;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1996;5259;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1997;5411;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1998;5481;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1999;5604;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2000;5643;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2001;6034;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2002;6008;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2003;6142;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2004;6318;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2005;6315;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2006;6336;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2007;6461;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2008;6653;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2009;6904;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2010;7020;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2011;7269;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2012;7376;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2013;7528;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2014;7682;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2015;7792;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2016;7921;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2017;8079;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2018;8100;Anz.;Anzahl;
2;Affoltern a.A.;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2019;8184;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1990;1404;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1991;1471;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1992;1595;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1993;1659;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1994;1700;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1995;1798;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1996;1931;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1997;2025;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1998;2067;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];1999;2104;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2000;2267;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2001;2274;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2002;2324;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2003;2396;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2004;2427;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2005;2531;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2006;2673;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2007;2721;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2008;2851;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2009;2982;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2010;3096;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2011;3074;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2012;3087;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2013;3093;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2014;3175;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2015;3152;Anz.;Anzahl;
3;Bonstetten;Öffentliche Finanzen;Steuerpflichtige;Personalsteuerpflichtige;829;Personalsteuerpflichtige [Anz.];2016;3180;Anz.;Anzahl;
