BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
1;Aeugst a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];1995;27.3;%;Prozent;
1;Aeugst a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];1999;35.7;%;Prozent;
1;Aeugst a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2003;32.4;%;Prozent;
1;Aeugst a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2007;28.8;%;Prozent;
1;Aeugst a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2011;29.1;%;Prozent;
1;Aeugst a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2015;26.2;%;Prozent;
1;Aeugst a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2019;24.6;%;Prozent;
2;Affoltern a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];1995;29.0;%;Prozent;
2;Affoltern a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];1999;33.7;%;Prozent;
2;Affoltern a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2003;27.3;%;Prozent;
2;Affoltern a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2007;30.9;%;Prozent;
2;Affoltern a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2011;30.1;%;Prozent;
2;Affoltern a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2015;30.0;%;Prozent;
2;Affoltern a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2019;25.3;%;Prozent;
3;Bonstetten;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];1995;25.5;%;Prozent;
3;Bonstetten;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];1999;31.1;%;Prozent;
3;Bonstetten;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2003;28.1;%;Prozent;
3;Bonstetten;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2007;28.1;%;Prozent;
3;Bonstetten;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2011;26.6;%;Prozent;
3;Bonstetten;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2015;28.3;%;Prozent;
3;Bonstetten;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2019;22.7;%;Prozent;
4;Hausen a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];1995;30.9;%;Prozent;
4;Hausen a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];1999;37.5;%;Prozent;
4;Hausen a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2003;32.6;%;Prozent;
4;Hausen a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2007;30.3;%;Prozent;
4;Hausen a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2011;33.4;%;Prozent;
4;Hausen a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2015;35.2;%;Prozent;
4;Hausen a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2019;31.2;%;Prozent;
5;Hedingen;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];1995;24.9;%;Prozent;
5;Hedingen;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];1999;31.0;%;Prozent;
5;Hedingen;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2003;28.6;%;Prozent;
5;Hedingen;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2007;32.5;%;Prozent;
5;Hedingen;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2011;28.1;%;Prozent;
5;Hedingen;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2015;31.0;%;Prozent;
5;Hedingen;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2019;23.3;%;Prozent;
6;Kappel a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];1995;45.5;%;Prozent;
6;Kappel a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];1999;58.3;%;Prozent;
6;Kappel a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2003;48.4;%;Prozent;
6;Kappel a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2007;39.6;%;Prozent;
6;Kappel a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2011;49.5;%;Prozent;
6;Kappel a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2015;45.3;%;Prozent;
6;Kappel a.A.;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2019;37.0;%;Prozent;
7;Knonau;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];1995;37.3;%;Prozent;
7;Knonau;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];1999;36.5;%;Prozent;
7;Knonau;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2003;33.5;%;Prozent;
7;Knonau;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2007;33.2;%;Prozent;
7;Knonau;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2011;31.5;%;Prozent;
7;Knonau;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2015;35.4;%;Prozent;
7;Knonau;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2019;27.0;%;Prozent;
8;Maschwanden;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];1995;47.9;%;Prozent;
8;Maschwanden;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];1999;48.9;%;Prozent;
8;Maschwanden;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2003;42.7;%;Prozent;
8;Maschwanden;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2007;39.1;%;Prozent;
8;Maschwanden;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2011;43.5;%;Prozent;
8;Maschwanden;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2015;40.7;%;Prozent;
8;Maschwanden;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2019;34.4;%;Prozent;
9;Mettmenstetten;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];1995;32.5;%;Prozent;
9;Mettmenstetten;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];1999;32.6;%;Prozent;
9;Mettmenstetten;Politik;Wähleranteile;Kantonsrat;119;KRW Wähleranteil SVP [%];2003;29.9;%;Prozent;
