BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
1;Aeugst a.A.;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Unternehmensgründungen;353;Neu gegründete Unternehmen Total [Anz.];2013;12;Anz.;Anzahl;
1;Aeugst a.A.;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Unternehmensgründungen;353;Neu gegründete Unternehmen Total [Anz.];2014;10;Anz.;Anzahl;
1;Aeugst a.A.;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Unternehmensgründungen;353;Neu gegründete Unternehmen Total [Anz.];2015;7;Anz.;Anzahl;
1;Aeugst a.A.;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Unternehmensgründungen;353;Neu gegründete Unternehmen Total [Anz.];2016;10;Anz.;Anzahl;
1;Aeugst a.A.;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Unternehmensgründungen;353;Neu gegründete Unternehmen Total [Anz.];2017;6;Anz.;Anzahl;
1;Aeugst a.A.;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Unternehmensgründungen;353;Neu gegründete Unternehmen Total [Anz.];2018;4;Anz.;Anzahl;
2;Affoltern a.A.;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Unternehmensgründungen;353;Neu gegründete Unternehmen Total [Anz.];2013;53;Anz.;Anzahl;
2;Affoltern a.A.;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Unternehmensgründungen;353;Neu gegründete Unternehmen Total [Anz.];2014;83;Anz.;Anzahl;
2;Affoltern a.A.;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Unternehmensgründungen;353;Neu gegründete Unternehmen Total [Anz.];2015;48;Anz.;Anzahl;
2;Affoltern a.A.;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Unternehmensgründungen;353;Neu gegründete Unternehmen Total [Anz.];2016;55;Anz.;Anzahl;
