BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
1;Aeugst a.A.;Raum und Umwelt;Geographie, Flächen;Flächen;184;Anteil Waldfläche [%];1985;30.8;%;Prozent;
1;Aeugst a.A.;Raum und Umwelt;Geographie, Flächen;Flächen;184;Anteil Waldfläche [%];1997;31.1;%;Prozent;
1;Aeugst a.A.;Raum und Umwelt;Geographie, Flächen;Flächen;184;Anteil Waldfläche [%];2009;30.8;%;Prozent;
1;Aeugst a.A.;Raum und Umwelt;Geographie, Flächen;Flächen;184;Anteil Waldfläche [%];2018;30.8;%;Prozent;
2;Affoltern a.A.;Raum und Umwelt;Geographie, Flächen;Flächen;184;Anteil Waldfläche [%];1985;28.6;%;Prozent;
2;Affoltern a.A.;Raum und Umwelt;Geographie, Flächen;Flächen;184;Anteil Waldfläche [%];1997;28.6;%;Prozent;
2;Affoltern a.A.;Raum und Umwelt;Geographie, Flächen;Flächen;184;Anteil Waldfläche [%];2009;28.1;%;Prozent;
2;Affoltern a.A.;Raum und Umwelt;Geographie, Flächen;Flächen;184;Anteil Waldfläche [%];2018;28.2;%;Prozent;
3;Bonstetten;Raum und Umwelt;Geographie, Flächen;Flächen;184;Anteil Waldfläche [%];1985;29.2;%;Prozent;
3;Bonstetten;Raum und Umwelt;Geographie, Flächen;Flächen;184;Anteil Waldfläche [%];1997;29.2;%;Prozent;
3;Bonstetten;Raum und Umwelt;Geographie, Flächen;Flächen;184;Anteil Waldfläche [%];2009;28.6;%;Prozent;
3;Bonstetten;Raum und Umwelt;Geographie, Flächen;Flächen;184;Anteil Waldfläche [%];2018;28.6;%;Prozent;
4;Hausen a.A.;Raum und Umwelt;Geographie, Flächen;Flächen;184;Anteil Waldfläche [%];1985;29.1;%;Prozent;
4;Hausen a.A.;Raum und Umwelt;Geographie, Flächen;Flächen;184;Anteil Waldfläche [%];1997;29.0;%;Prozent;
4;Hausen a.A.;Raum und Umwelt;Geographie, Flächen;Flächen;184;Anteil Waldfläche [%];2009;28.8;%;Prozent;
4;Hausen a.A.;Raum und Umwelt;Geographie, Flächen;Flächen;184;Anteil Waldfläche [%];2018;29.0;%;Prozent;
5;Hedingen;Raum und Umwelt;Geographie, Flächen;Flächen;184;Anteil Waldfläche [%];1985;33.4;%;Prozent;
5;Hedingen;Raum und Umwelt;Geographie, Flächen;Flächen;184;Anteil Waldfläche [%];1997;33.4;%;Prozent;
5;Hedingen;Raum und Umwelt;Geographie, Flächen;Flächen;184;Anteil Waldfläche [%];2009;33.2;%;Prozent;
